temperature,humidity,rainfall,region,season,crop
30.5,49.0,1072.6,8,summer,pulses
24.7,85.0,755.9,8,kharif,pulses
21.9,86.7,833.9,9,summer,soybean
28.8,49.2,2073.2,11,kharif,coconut
27.4,73.4,2903.0,12,rabi,rice
21.3,78.3,289.2,14,kharif,millet
31.8,56.6,1208.6,2,rabi,maize
20.8,46.9,801.8,6,rabi,rice
22.0,47.3,1173.8,5,summer,wheat
22.3,58.1,2395.8,1,kharif,maize
23.5,51.5,1085.0,4,kharif,rice
30.8,85.0,1198.8,8,summer,pulses
34.6,53.7,2573.6,12,rabi,rice
22.4,45.9,1206.0,3,kharif,rice
20.9,71.2,2703.7,11,rabi,coconut
32.4,43.8,155.9,14,kharif,cumin
20.9,63.7,1038.9,5,kharif,wheat
20.2,88.4,926.0,6,rabi,wheat
26.1,47.2,706.2,13,rabi,groundnut
21.3,69.6,1683.0,12,rabi,rice
29.8,78.8,1568.1,12,summer,rice
32.2,73.9,1362.2,5,kharif,wheat
32.5,63.2,1956.5,11,summer,coconut
21.8,56.0,1148.0,9,rabi,soybean
28.6,79.9,2425.8,12,kharif,rice
22.9,43.5,698.6,13,kharif,cotton
26.4,85.2,1273.0,1,summer,wheat
34.9,76.5,974.0,3,rabi,rice
20.2,76.0,716.8,13,rabi,cotton
30.8,71.3,858.4,6,kharif,wheat
26.9,66.2,1074.9,9,kharif,cotton
31.8,57.0,2586.0,12,kharif,coconut
33.7,86.9,1178.9,5,kharif,sugarcane
24.6,55.2,1003.0,4,kharif,wheat
25.7,64.8,2374.5,12,summer,spices
20.1,77.7,351.8,14,kharif,cumin
34.4,79.0,1953.4,12,kharif,spices
22.7,64.5,1398.3,4,rabi,rice
30.8,48.7,387.5,14,kharif,cumin
25.3,40.6,892.8,9,summer,soybean
22.5,54.1,822.9,4,kharif,rice
28.4,77.0,670.9,13,summer,cotton
34.3,72.1,2941.3,11,kharif,rice
24.6,73.5,1023.2,7,summer,rice
29.7,80.9,648.8,6,summer,mustard
22.0,56.8,1010.4,7,kharif,maize
25.3,69.9,1135.0,5,kharif,sugarcane
25.4,57.4,551.4,10,summer,pulses
32.0,77.0,1717.6,2,rabi,fruits
27.6,50.7,572.6,10,rabi,pulses
32.3,82.2,2008.1,11,rabi,rice
31.3,67.1,1170.1,4,kharif,rice
22.9,48.8,914.2,7,kharif,maize
31.8,79.8,1110.4,3,kharif,jute
30.3,77.6,908.7,8,kharif,millet
26.2,46.4,1373.2,1,rabi,wheat
25.4,40.7,833.2,9,summer,soybean
21.8,46.8,1949.0,11,rabi,coconut
21.3,63.1,809.4,10,rabi,millet
24.8,56.6,2750.0,15,kharif,coconut
23.2,52.6,184.6,14,kharif,cumin
33.4,44.1,1113.9,7,summer,rice
33.1,45.3,1487.3,4,rabi,rice
31.7,43.1,686.9,7,kharif,pulses
22.9,45.1,1053.0,5,kharif,sugarcane
21.4,44.6,1875.1,2,rabi,fruits
23.2,41.7,767.4,13,rabi,cotton
23.2,46.8,1071.8,5,summer,sugarcane
34.2,45.5,531.1,6,kharif,wheat
34.1,65.0,1358.8,3,kharif,rice
23.3,77.4,557.4,13,summer,cotton
26.3,64.3,2564.2,15,rabi,coconut
22.1,68.8,680.3,9,kharif,cotton
22.8,41.2,1486.2,5,rabi,wheat
26.1,61.7,743.6,6,summer,wheat
27.1,43.8,920.7,5,kharif,sugarcane
31.2,67.2,1662.9,2,summer,rice
33.7,86.9,728.4,13,summer,cotton
28.5,72.3,663.8,8,rabi,millet
21.7,48.2,697.4,6,kharif,rice
23.4,58.1,138.7,14,summer,cumin
34.0,85.9,1230.8,5,summer,wheat
22.6,56.3,1950.9,12,kharif,spices
33.6,64.7,2224.1,12,summer,coconut
20.3,77.4,611.5,10,kharif,millet
22.2,56.1,1224.3,5,summer,wheat
25.8,40.3,716.8,7,kharif,rice
20.1,46.1,2732.8,11,summer,rice
24.0,84.6,763.3,6,rabi,mustard
21.0,57.3,903.6,7,rabi,maize
32.8,85.4,822.8,7,summer,maize
24.3,77.2,525.7,6,rabi,rice
26.0,47.8,2086.2,11,kharif,coconut
20.4,50.2,874.1,4,kharif,wheat
21.8,59.5,850.6,3,rabi,jute
24.5,89.9,1499.5,1,summer,maize
23.0,79.6,1151.0,9,summer,soybean
23.0,65.0,878.4,3,summer,rice
28.0,54.2,2984.1,15,rabi,spices
26.8,44.6,1227.3,4,kharif,wheat
25.7,89.6,807.9,3,summer,jute
23.1,73.6,2349.5,11,kharif,coconut
34.5,51.5,1184.8,4,rabi,rice
34.4,52.9,2328.3,15,kharif,spices
30.2,53.4,827.3,10,kharif,groundnut
22.2,40.1,2669.3,12,rabi,spices
27.8,47.0,512.2,6,kharif,mustard
21.5,87.7,1046.1,8,kharif,millet
32.5,42.8,569.1,6,kharif,rice
25.8,43.3,2166.0,1,summer,wheat
27.0,73.3,1009.6,9,rabi,soybean
29.9,75.1,1294.7,1,kharif,wheat
27.1,70.7,2791.1,11,summer,rice
33.3,46.5,2075.9,2,summer,fruits
28.1,71.5,1306.1,4,kharif,wheat
29.4,62.9,1534.6,11,rabi,coconut
23.8,60.2,500.1,13,summer,groundnut
30.2,62.7,1353.0,1,rabi,potato
27.7,88.5,2396.9,2,summer,rice
31.8,78.2,1026.4,7,summer,pulses
22.2,62.4,1247.5,4,kharif,rice
32.1,89.1,683.2,7,rabi,maize
34.8,89.4,994.6,8,kharif,pulses
25.5,49.3,2042.2,1,kharif,wheat
22.8,86.2,2257.4,2,rabi,tea
28.5,47.5,642.9,9,summer,cotton
27.7,58.7,879.1,8,kharif,millet
30.5,54.3,2401.8,12,summer,rice
32.9,71.2,482.7,13,summer,groundnut
31.6,45.3,892.5,10,kharif,pulses
28.4,46.0,583.6,6,rabi,rice
28.6,55.1,442.2,13,summer,cotton
33.9,60.3,877.3,10,rabi,pulses
34.7,72.7,824.1,9,summer,cotton
31.7,57.2,766.4,10,rabi,millet
23.3,72.4,1032.6,9,summer,cotton
22.9,76.2,1497.0,3,rabi,rice
24.6,89.7,1869.7,1,rabi,potato
30.2,82.7,3036.0,15,summer,coconut
24.8,68.7,916.7,7,rabi,maize
30.4,51.4,1389.0,3,rabi,rice
26.0,72.9,740.2,6,summer,wheat
30.4,71.7,2796.8,12,kharif,rice
31.6,66.4,921.2,8,rabi,pulses
25.8,55.9,1182.0,8,kharif,millet
26.6,62.0,753.9,6,kharif,wheat
32.6,86.8,777.3,10,summer,millet
29.0,63.5,1309.9,4,kharif,wheat
28.9,65.9,1371.1,5,rabi,sugarcane
29.7,43.5,714.0,7,rabi,pulses
34.3,88.1,2425.4,1,kharif,wheat
22.1,89.1,539.4,10,summer,groundnut
22.0,49.7,1498.8,2,rabi,maize
28.4,57.9,1052.5,7,rabi,maize
24.7,68.6,1633.1,11,rabi,coconut
25.7,86.7,2694.1,15,rabi,coconut
27.1,46.5,2854.2,12,summer,coconut
23.0,59.8,797.5,7,kharif,pulses
30.0,49.2,436.8,13,summer,groundnut
23.2,75.7,690.9,10,kharif,pulses
24.7,48.3,1175.9,9,kharif,cotton
22.7,72.0,324.5,14,summer,cumin
26.5,80.7,142.2,14,kharif,millet
30.1,60.1,1203.4,5,rabi,sugarcane
21.5,67.2,2068.4,12,kharif,coconut
20.3,67.2,2110.2,2,summer,fruits
21.5,80.6,1196.7,5,rabi,sugarcane
21.4,41.0,1394.7,3,rabi,rice
20.1,49.1,830.6,6,summer,wheat
28.5,63.3,2313.3,2,kharif,rice
21.2,40.1,699.4,6,rabi,wheat
34.9,55.8,683.2,13,kharif,cotton
30.4,85.7,509.4,13,rabi,groundnut
24.6,76.0,1215.5,3,kharif,rice
31.1,65.6,3166.8,15,summer,coconut
34.8,76.4,252.5,14,rabi,millet
25.1,88.3,1140.8,9,summer,cotton
35.0,86.9,895.6,7,kharif,pulses
20.9,81.2,1704.3,11,kharif,rice
31.3,60.1,949.7,6,kharif,wheat
31.7,71.5,2394.8,1,kharif,maize
23.3,73.6,631.2,13,summer,groundnut
21.0,54.4,2034.7,12,rabi,coconut
26.8,83.0,235.1,14,kharif,millet
28.1,86.9,433.5,13,kharif,groundnut
33.0,64.7,661.8,6,rabi,rice
26.6,47.0,2802.3,12,summer,spices
30.5,68.1,2710.5,15,kharif,spices
33.2,65.2,1895.3,2,rabi,rice
22.8,41.5,1812.9,2,rabi,tea
31.1,54.1,1339.2,1,summer,wheat
27.9,61.5,911.9,7,rabi,maize
33.0,72.0,606.8,10,kharif,pulses
32.7,78.5,709.6,9,rabi,soybean
25.5,62.7,970.6,3,rabi,rice
28.7,70.9,2188.2,2,summer,rice
32.0,67.2,1198.1,4,summer,wheat
33.8,62.1,1034.1,9,kharif,soybean
35.0,41.6,801.2,7,kharif,maize
30.6,72.0,929.6,7,rabi,rice
34.0,77.5,2091.1,11,summer,rice
32.8,78.8,961.2,9,rabi,cotton
29.4,82.2,1092.9,4,kharif,rice
33.9,41.0,1660.0,12,kharif,rice
26.9,79.4,515.5,10,rabi,pulses
22.5,63.7,604.3,10,rabi,groundnut
21.8,84.5,2372.4,15,kharif,spices
21.6,42.4,719.3,10,summer,millet
23.5,70.5,2170.2,12,kharif,spices
30.1,76.2,985.2,8,summer,pulses
30.1,81.5,721.9,6,summer,mustard
25.0,45.2,2959.2,12,rabi,rice
31.0,52.2,2333.8,1,kharif,barley
26.5,40.2,885.4,7,kharif,pulses
28.6,83.2,2230.8,2,summer,rice
27.7,67.5,1163.9,7,summer,maize
27.0,59.0,114.8,14,kharif,cumin
23.1,66.4,328.3,14,summer,cumin
30.6,78.4,2014.1,11,kharif,coconut
33.7,56.3,531.2,13,rabi,cotton
24.7,81.2,1057.5,9,summer,soybean
26.9,41.2,846.2,10,kharif,groundnut
23.4,65.3,778.0,9,kharif,soybean
23.5,83.8,1722.5,11,rabi,rice
20.4,49.3,440.5,13,summer,cotton
34.7,87.8,1079.9,5,summer,sugarcane
25.5,78.2,2851.8,11,summer,coconut
29.4,83.1,428.9,13,rabi,cotton
21.9,61.8,884.5,7,kharif,pulses
27.1,83.4,1746.4,2,rabi,fruits
33.1,76.4,1193.1,7,kharif,maize
21.7,43.0,792.9,8,summer,pulses
22.3,88.5,713.8,10,rabi,millet
21.1,51.5,302.1,14,kharif,cumin
32.6,80.5,1052.0,7,kharif,rice
20.3,87.5,817.1,5,rabi,sugarcane
29.1,47.7,868.0,5,rabi,sugarcane
30.5,57.2,3387.4,15,rabi,spices
24.6,84.7,637.5,13,kharif,cotton
25.0,82.7,851.8,6,kharif,rice
29.8,41.0,252.1,14,summer,cumin
26.2,79.3,600.1,10,summer,pulses
33.2,48.9,599.4,13,kharif,cotton
28.4,81.8,1023.7,7,kharif,pulses
32.8,48.8,1131.5,4,summer,wheat
30.0,89.9,671.0,6,kharif,rice
28.3,71.5,1890.5,1,rabi,potato
22.9,57.5,2370.4,11,summer,coconut
26.4,46.6,658.6,8,rabi,pulses
30.4,62.2,1964.4,2,kharif,fruits
28.2,66.2,2873.6,11,rabi,rice
26.3,44.7,1232.6,4,kharif,wheat
20.2,75.2,513.7,13,summer,cotton
29.1,67.4,2320.4,1,summer,barley
29.5,55.0,579.5,10,summer,groundnut
25.5,47.6,1348.7,5,rabi,sugarcane
27.2,61.3,612.9,10,summer,groundnut
32.8,75.9,2556.8,12,summer,coconut
21.1,58.4,2404.8,1,rabi,wheat
22.0,83.5,2360.6,11,summer,coconut
21.3,58.9,608.1,6,kharif,mustard
27.5,47.3,895.2,6,rabi,wheat
21.9,77.6,570.3,13,kharif,cotton
22.8,85.0,741.7,13,kharif,groundnut
26.2,56.1,813.9,10,kharif,groundnut
29.7,58.6,2203.0,11,summer,coconut
27.4,65.4,1002.9,3,rabi,jute
22.1,64.2,508.3,6,rabi,mustard
24.3,46.2,969.4,7,rabi,maize
21.1,86.4,603.0,7,summer,maize
30.3,57.6,1107.8,3,rabi,rice
32.3,88.1,602.2,7,summer,pulses
21.7,40.8,211.5,14,kharif,cumin
33.7,87.4,1067.1,3,kharif,jute
28.2,86.9,829.1,8,summer,pulses
30.5,78.2,1743.7,11,kharif,rice
25.2,88.9,618.1,7,kharif,pulses
31.3,87.7,606.7,9,rabi,soybean
30.0,79.8,1495.6,4,summer,rice
20.5,55.3,1847.5,2,rabi,tea
34.6,72.0,860.8,5,rabi,wheat
33.4,62.6,494.0,13,summer,cotton
34.2,66.9,2184.1,11,kharif,coconut
21.6,45.3,742.0,13,rabi,groundnut
34.0,49.6,731.9,10,summer,groundnut
24.2,83.4,824.2,9,kharif,soybean
24.7,45.5,918.7,7,summer,maize
26.1,87.0,834.0,6,kharif,wheat
22.7,55.7,978.7,4,summer,rice
25.2,75.9,531.8,6,rabi,mustard
29.6,80.5,980.4,4,rabi,wheat
20.4,63.3,2705.4,11,rabi,rice
21.7,46.4,424.6,13,kharif,cotton
24.3,80.7,857.6,3,summer,jute
23.0,42.6,673.2,8,rabi,millet
22.0,79.6,855.8,4,kharif,rice
30.4,54.0,1778.3,11,rabi,coconut
31.4,71.3,628.7,6,kharif,mustard
28.8,70.2,537.9,13,rabi,groundnut
30.8,49.1,1787.0,12,rabi,spices
23.8,49.6,722.1,7,kharif,rice
34.3,44.3,1308.6,5,summer,wheat
23.6,53.0,691.7,9,kharif,soybean
26.6,76.7,2815.3,15,kharif,spices
33.2,58.2,1437.8,1,summer,wheat
34.5,83.3,2870.9,12,rabi,rice
23.5,47.4,1487.9,2,summer,fruits
28.1,64.0,179.3,14,kharif,millet
21.6,49.2,175.0,14,summer,cumin
27.7,60.2,1318.9,4,kharif,wheat
27.6,72.7,3017.9,15,rabi,coconut
23.2,55.9,1120.4,7,summer,maize
31.3,62.1,1397.2,1,summer,barley
34.0,76.4,773.4,6,summer,mustard
31.5,40.1,1371.8,1,rabi,potato
25.9,42.0,654.1,13,summer,groundnut
27.9,83.0,2242.6,15,summer,coconut
20.5,53.5,2192.1,12,summer,coconut
21.0,79.8,646.4,9,rabi,soybean
27.6,85.8,604.0,13,summer,groundnut
28.8,89.9,1077.3,5,kharif,wheat
20.2,64.7,1167.1,9,rabi,soybean
29.4,60.9,2116.3,12,kharif,spices
24.3,84.6,523.7,13,rabi,cotton
31.3,59.1,1206.0,5,rabi,sugarcane
21.8,41.0,1944.1,2,kharif,rice
25.2,68.0,1232.6,5,kharif,sugarcane
33.5,75.1,1105.3,7,rabi,rice
21.8,55.6,2802.7,12,rabi,coconut
22.9,69.0,2021.0,15,rabi,spices
32.1,44.1,995.6,7,kharif,maize
33.9,84.8,810.7,9,rabi,cotton
32.4,52.7,1123.7,3,summer,rice
34.0,52.7,810.8,5,kharif,sugarcane
23.4,60.8,2239.9,1,summer,potato
27.3,84.8,868.8,8,summer,millet
28.4,78.1,799.6,6,kharif,wheat
28.4,60.2,1131.2,4,summer,rice
34.2,61.4,549.6,6,rabi,mustard
31.7,56.8,2053.0,11,rabi,coconut
22.5,42.2,882.3,5,summer,wheat
24.3,56.9,1191.1,5,rabi,sugarcane
25.3,46.4,950.8,7,rabi,pulses
25.1,68.0,848.6,5,rabi,wheat
27.9,51.7,956.9,3,rabi,jute
30.6,83.6,644.7,8,summer,pulses
26.8,43.1,1403.7,1,summer,barley
31.2,82.0,1831.9,11,rabi,coconut
27.7,67.4,3178.5,15,kharif,spices
33.8,49.9,1035.4,8,kharif,millet
31.5,61.1,926.7,5,kharif,sugarcane
32.8,76.1,427.0,13,summer,cotton
30.5,80.1,885.3,6,kharif,mustard
25.4,69.0,2607.6,15,summer,spices
31.3,46.4,1688.0,11,rabi,coconut
34.5,77.5,854.4,9,kharif,soybean
25.3,85.0,2692.2,15,summer,coconut
25.7,47.7,835.0,9,summer,soybean
34.4,61.3,2269.0,2,summer,tea
32.3,79.7,840.8,4,summer,wheat
28.7,43.3,2903.2,11,kharif,coconut
29.1,78.1,976.7,9,rabi,soybean
22.5,68.5,1246.2,5,kharif,sugarcane
34.7,78.5,1332.6,2,rabi,rice
26.8,74.7,428.3,13,summer,groundnut
22.4,63.1,607.4,8,rabi,millet
20.5,69.3,2757.0,15,summer,spices
21.1,77.0,2917.2,12,kharif,spices
23.7,61.6,1089.6,3,rabi,jute
24.0,75.3,849.8,10,summer,millet
34.3,73.5,797.0,13,summer,cotton
28.0,81.2,2823.8,12,summer,coconut
27.2,43.3,799.0,13,rabi,cotton
28.5,83.8,1936.3,12,kharif,spices
20.5,71.9,637.4,6,summer,rice
29.9,83.3,686.6,13,rabi,groundnut
30.0,86.7,238.7,14,kharif,cumin
33.1,52.4,1070.9,9,rabi,cotton
23.7,88.4,610.0,7,rabi,maize
20.5,88.5,222.7,14,summer,cumin
26.7,60.1,728.7,6,kharif,rice
23.8,80.8,1036.5,7,rabi,maize
28.5,49.9,2334.1,15,rabi,spices
24.7,48.9,1528.7,11,summer,rice
20.4,80.9,2334.8,2,kharif,rice
23.6,81.0,880.6,9,rabi,soybean
31.4,71.2,1142.6,4,summer,rice
25.9,59.9,521.0,10,rabi,pulses
20.2,43.1,391.7,14,rabi,millet
21.5,54.9,2139.2,2,kharif,rice
20.6,48.6,1940.6,12,summer,coconut
24.5,45.6,337.0,14,summer,millet
28.5,70.0,897.9,4,kharif,rice
23.2,44.0,2218.2,1,rabi,maize
34.1,59.3,2934.5,15,rabi,coconut
25.7,51.7,1048.8,4,kharif,rice
30.6,88.5,641.0,9,rabi,soybean
22.1,84.7,1837.4,12,kharif,coconut
25.7,48.5,950.3,8,summer,millet
27.2,87.9,1241.5,2,summer,maize
34.7,88.9,1489.0,1,summer,barley
20.6,84.5,846.8,3,kharif,rice
30.3,52.2,2377.1,15,kharif,spices
27.3,85.9,1269.0,4,summer,rice
20.2,88.4,688.3,7,kharif,pulses
31.4,82.9,2828.3,12,summer,spices
30.0,81.4,565.1,10,rabi,pulses
30.6,56.8,981.9,7,kharif,pulses
20.5,84.0,537.0,13,kharif,groundnut
31.5,59.3,1058.1,4,kharif,rice
34.6,67.8,914.2,4,kharif,rice
28.2,71.5,2006.6,1,rabi,barley
24.9,77.0,1137.0,4,summer,wheat
32.3,71.7,1833.1,11,kharif,rice
21.1,52.5,1013.3,5,kharif,sugarcane
29.3,61.1,733.2,10,rabi,groundnut
28.1,64.8,924.9,8,summer,pulses
24.8,40.7,1097.0,5,kharif,sugarcane
29.0,62.0,906.0,3,rabi,jute
26.5,56.8,3225.7,15,kharif,coconut
20.2,49.2,102.5,14,rabi,cumin
24.9,57.6,371.5,14,rabi,millet
34.2,64.7,3082.4,15,summer,spices
32.9,48.8,964.4,3,rabi,rice
31.8,73.9,1494.0,3,rabi,rice
30.5,61.9,1884.0,1,rabi,barley
25.9,62.9,2872.4,11,summer,coconut
32.8,55.4,979.8,6,summer,mustard
29.7,84.5,749.1,10,rabi,millet
28.0,84.6,2198.1,11,summer,rice
26.5,41.7,1347.7,3,kharif,rice
33.1,81.9,2460.9,11,summer,coconut
29.5,77.2,1274.9,5,summer,wheat
27.6,87.8,190.9,14,rabi,millet
20.4,50.0,2834.7,12,summer,spices
34.5,64.6,3361.0,15,rabi,coconut
22.9,75.6,2037.6,1,kharif,maize
29.5,47.5,2001.7,15,kharif,spices
22.4,58.7,882.0,9,summer,soybean
26.4,86.8,903.4,5,summer,wheat
27.0,50.3,530.1,13,summer,groundnut
26.5,57.2,605.4,8,kharif,pulses
24.6,73.2,923.1,5,summer,sugarcane
33.2,49.0,1179.0,3,summer,jute
32.0,76.3,1081.9,5,rabi,wheat
28.8,81.0,837.5,4,rabi,rice
21.4,57.1,2038.3,12,rabi,spices
31.0,63.3,1113.3,3,summer,rice
21.6,51.6,999.3,8,summer,millet
33.1,76.2,2075.3,12,summer,spices
21.3,59.4,191.1,14,rabi,cumin
31.0,44.7,1236.1,2,kharif,fruits
34.4,67.7,592.5,6,kharif,wheat
20.5,75.4,695.0,6,kharif,rice
28.9,52.8,587.2,13,rabi,cotton
29.9,69.0,1467.8,5,summer,wheat
25.0,41.5,582.6,13,rabi,groundnut
29.2,57.3,1602.6,1,summer,maize
25.8,42.7,1374.8,2,summer,rice
29.6,74.7,1257.2,2,summer,tea
31.1,89.4,1627.8,1,summer,wheat
32.1,42.6,711.0,10,rabi,pulses
32.2,75.9,1303.9,1,rabi,maize
23.8,82.2,904.7,8,rabi,millet
30.4,51.2,711.8,8,kharif,pulses
27.7,43.3,1839.9,2,kharif,tea
32.3,46.9,779.7,8,rabi,millet
26.0,77.9,2816.5,11,rabi,coconut
23.6,82.5,1389.1,5,summer,sugarcane
30.7,87.9,2807.9,11,kharif,coconut
34.7,65.4,2654.4,12,rabi,coconut
26.5,77.0,752.3,10,kharif,pulses
33.8,61.4,2360.8,12,kharif,rice
23.3,71.9,683.1,7,rabi,maize
30.5,56.4,999.8,7,kharif,maize
20.6,85.7,995.4,7,rabi,maize
34.6,54.8,1114.4,9,rabi,cotton
34.7,57.2,125.6,14,rabi,millet
20.4,70.8,1270.4,2,kharif,maize
29.6,54.8,2778.2,12,summer,spices
28.9,50.0,869.7,4,rabi,wheat
20.4,58.1,870.1,7,rabi,rice
24.0,71.2,1120.2,3,kharif,jute
33.5,80.7,234.8,14,kharif,cumin
22.8,79.3,3447.1,15,rabi,coconut
21.4,42.8,988.8,3,rabi,rice
24.9,81.6,885.5,10,kharif,groundnut
22.2,59.6,1159.0,5,summer,wheat
23.4,47.6,1019.4,9,rabi,soybean
28.6,46.1,793.5,6,summer,wheat
28.1,65.3,827.2,8,rabi,pulses
31.4,87.5,959.3,6,rabi,mustard
31.7,77.6,2770.6,11,kharif,coconut
30.9,55.5,2240.7,12,kharif,spices
24.5,85.3,992.2,9,summer,cotton
22.8,50.6,184.7,14,rabi,millet
20.6,82.5,2463.2,15,summer,spices
31.0,51.2,2882.4,12,kharif,spices
26.2,54.7,958.8,7,summer,pulses
31.8,63.4,850.2,4,summer,wheat
27.0,42.8,850.5,7,rabi,maize
29.6,73.7,763.5,7,kharif,pulses
28.1,74.5,887.0,6,rabi,rice
32.7,52.8,838.6,6,rabi,rice
26.0,43.5,826.0,7,kharif,maize
29.7,75.4,2374.7,2,rabi,tea
25.9,65.2,859.9,3,rabi,rice
32.3,52.6,1303.6,4,summer,wheat
27.3,75.9,2514.9,11,kharif,coconut
26.8,40.8,2878.8,15,summer,spices
22.6,69.8,984.5,7,summer,pulses
20.2,42.6,1394.5,3,summer,jute
21.8,88.7,1228.6,5,summer,wheat
32.4,79.4,1309.1,3,kharif,jute
33.2,57.6,2891.9,11,summer,rice
32.1,59.1,610.2,13,summer,cotton
27.4,41.8,2672.1,11,summer,rice
31.6,56.4,991.9,5,rabi,wheat
30.5,84.5,949.3,7,summer,rice
20.7,64.5,778.5,7,kharif,pulses
30.2,80.4,3248.3,15,kharif,spices
26.0,67.2,361.9,14,rabi,cumin
22.4,75.9,653.7,13,summer,cotton
33.3,68.9,550.7,13,summer,groundnut
28.2,68.8,892.5,7,kharif,maize
31.9,85.8,529.6,13,summer,groundnut
33.9,61.8,759.4,13,rabi,groundnut
27.0,53.8,874.2,4,rabi,wheat
21.4,47.8,652.9,10,kharif,groundnut
28.1,57.6,605.6,8,summer,millet
20.9,48.8,904.0,6,kharif,rice
29.9,64.5,538.9,6,kharif,mustard
21.5,87.6,373.6,14,summer,millet
21.9,45.6,752.0,13,summer,groundnut
32.9,86.8,1509.1,1,kharif,barley
32.8,49.9,1432.2,1,kharif,potato
27.1,87.9,755.5,7,kharif,pulses
25.0,57.9,2151.0,12,rabi,spices
31.5,69.0,920.1,3,rabi,rice
26.8,76.6,439.9,13,rabi,cotton
28.1,59.7,2143.2,11,summer,rice
24.0,48.9,582.5,10,kharif,groundnut
28.0,82.8,2168.9,12,rabi,rice
20.7,74.7,619.3,7,kharif,maize
22.8,75.5,803.2,4,kharif,wheat
24.2,62.8,494.7,13,summer,cotton
34.3,53.2,921.9,6,summer,rice
33.5,73.6,1409.7,1,rabi,wheat
28.5,78.4,1249.7,4,summer,wheat
34.9,47.0,2166.1,1,rabi,wheat
27.7,41.7,820.6,10,kharif,groundnut
20.2,60.3,544.6,13,kharif,cotton
31.0,61.6,566.3,10,kharif,groundnut
25.8,64.3,948.3,3,rabi,jute
23.1,88.0,206.8,14,summer,millet
22.5,52.6,2214.9,2,kharif,rice
34.4,83.4,716.5,6,kharif,mustard
26.9,73.2,1432.7,4,kharif,rice
27.8,78.3,1505.1,11,rabi,coconut
31.2,49.7,1157.6,9,kharif,soybean
26.7,76.7,802.0,7,rabi,maize
25.1,76.6,875.5,9,kharif,cotton
23.0,53.0,710.0,13,kharif,cotton
23.8,48.7,1840.4,1,summer,wheat
33.3,69.6,645.1,7,summer,rice
25.0,66.7,1132.2,3,kharif,rice
21.2,47.2,1550.6,2,kharif,tea
24.1,41.5,792.2,13,summer,cotton
33.4,79.4,1014.9,5,rabi,wheat
27.9,72.3,2940.4,15,rabi,spices
21.4,85.7,1353.7,4,summer,rice
28.7,77.5,883.5,10,kharif,millet
25.1,69.7,253.3,14,rabi,millet
33.7,84.8,2397.5,2,summer,fruits
28.3,84.0,879.3,7,kharif,rice
27.4,68.7,1039.7,7,summer,pulses
21.2,41.9,302.3,14,rabi,millet
23.2,40.4,1198.9,4,summer,rice
20.1,87.3,596.6,6,rabi,rice
28.1,79.0,915.1,4,rabi,rice
32.7,61.1,709.8,6,summer,wheat
31.5,63.5,1214.1,1,kharif,wheat
24.1,60.7,1178.7,8,summer,pulses
34.7,54.0,1486.6,2,rabi,fruits
25.9,62.7,832.9,6,kharif,wheat
23.3,78.8,1623.7,1,kharif,barley
23.6,42.8,2079.1,12,kharif,coconut
32.2,84.2,1631.8,2,rabi,tea
27.5,49.9,2622.7,11,rabi,coconut
29.1,51.9,1155.0,9,rabi,soybean
27.6,84.2,553.1,10,kharif,pulses
32.4,61.4,1096.4,7,rabi,pulses
23.2,48.5,1486.8,1,summer,barley
31.9,44.6,734.6,10,rabi,pulses
25.5,59.0,579.1,10,summer,millet
31.7,71.0,676.6,7,kharif,pulses
34.7,76.0,739.8,8,kharif,millet
32.9,89.2,1146.6,8,kharif,pulses
22.1,86.2,1827.9,2,kharif,rice
20.7,47.1,721.5,13,summer,groundnut
31.3,64.5,2512.2,11,summer,rice
30.2,70.2,1180.9,8,rabi,millet
30.3,52.2,936.9,5,rabi,sugarcane
24.6,52.5,1353.8,4,summer,wheat
28.4,63.4,997.8,6,summer,wheat
28.2,59.1,437.0,13,rabi,groundnut
23.6,89.7,831.2,6,kharif,rice
28.0,51.0,1239.7,1,kharif,barley
26.1,44.5,744.0,10,kharif,millet
29.7,42.4,861.2,10,summer,groundnut
26.8,83.9,790.1,13,rabi,groundnut
24.6,56.7,2282.4,1,summer,wheat
30.7,48.3,396.8,14,summer,cumin
27.8,84.4,2195.7,12,kharif,rice
25.1,89.5,1067.3,5,rabi,wheat
21.4,61.8,550.9,13,summer,cotton
32.2,79.7,1229.9,3,kharif,jute
28.9,43.5,811.5,7,summer,rice
31.1,54.6,2154.3,11,rabi,rice
22.0,73.6,923.9,5,kharif,sugarcane
34.2,60.5,2179.6,2,rabi,tea
27.8,79.1,1582.8,1,kharif,potato
20.6,43.7,884.8,4,rabi,rice
27.8,83.2,650.9,10,rabi,groundnut
33.7,45.3,1382.9,4,rabi,wheat
25.3,56.1,1105.9,8,summer,pulses
30.2,50.0,992.7,7,kharif,rice
33.0,83.5,1171.1,3,summer,rice
31.8,52.3,258.4,14,rabi,millet
27.6,40.6,616.5,7,summer,maize
28.2,51.9,522.8,10,kharif,pulses
24.6,50.3,1858.6,11,rabi,rice
21.8,55.9,1165.9,8,summer,pulses
23.5,44.0,1089.2,7,rabi,maize
25.9,76.4,2117.8,12,summer,spices
31.6,79.9,1336.4,4,kharif,wheat
29.4,73.3,117.9,14,summer,millet
20.0,81.4,717.2,9,summer,cotton
30.3,52.7,1101.7,7,rabi,rice
